,clean_tweets,label
18803,  i want to eat as much pussy as i can before lent   ,0
18804,  some women just werent blessed with a cotton candy pussy,0
18805,  just eating animal crackers in sacrament ,0
18806,  im such a bitch to you why do you stick around,0
18807,  syrian brought to us for  training endorses ,0
18808,  if unfollow me youre a little bitch cus you couldnt handle my tweets lol,0
18809,  fuck these lancaster bitches they all the same,0
18810,   thought you were sleeping bitch ,0
18811,  all it takes is one bitch ass monkey or human to fuck up every bodies peace and serenity,0
18812,  congress really is acting like a bunch of bitter bitchesyou cant continue to refight an election you lostobama is president,0
18813,  lance stephenson trash talk didnt affect anybody but lance stephenson,0
18814,  you know my motto it aint tricking if shes woh it but fuck first trick later depending on the potency of the pussy,0
18815,  what females do on twitter  brag bout loyalty  call other females hoes  song lyrics  complain bout cramps  twee,0
18816,  you gotta be a really weak bitch to let somebodys tweets offend you especially if you never met the person,0
18817,  beanies for life  iywpwmpgtu,0
18818,   funniest one lmfaoooo httpstco swag bitch,0
18819,  i fought little bitch ass yr olds over a month ago for those  ,0
18820,  boys get thirsty and grimey for a girl no pussy getting ass niggas,0
18821,  derrick said if i cover my face and leave just my eyes visible ill have tons of bitches,0
18822,  pop a molly why dont you hoes sta poppin some bih control ,0
18823,    lying knowing he dont be bored in brusly fckn that bald head hoe,0
18824,  call me old fashioned but im sewn together with magic and birds,0
18825,  sick of bitches bitching about other bitches,0
18826,   i need a bitch,0
18827,   big bitches come to the club dressed well with flats on ,0
18828,  hey bitch socialize this i love it   ioc cuts constitution from hockey mask  via ,0
18829,  i dont watch the vs fashion show because i have bigger boobs than all of those pancake bitches lol ,0
18830,  bitch im not concerned about you,0
18831,   people are forgetting that the logic behind the purge is retarded haha,0
18832,   me when somebody says childish gambino is trash ,0
18833,   charlie sheen gets point for this ,0
18834,  i may be a bitch but least i keep it real,0
18835,  flappy birds extreme now you can play two birds at once hardcore easier with two people lol  ,0
18836,  just a little closer bitch ,0
18837,   happy bihday to the gayest nigga missing you and follow my new account british cunt,0
18838,   if youre playing flappy bird  national suicide prevention lifeline  to save lives ,0
18839,  the theory of you say no to ratchet pussy juicy j cant has been proven,0
18840,  if you aint a gator youre gator bait ,0
18841,  where all my  fans     ibnlkwuuns,0
18842,  omg i was coughing and saw wiggas tweet  the fuckkk lol talk about choking  ,0
18843,  i swear to god some guys are bigger bitches than girls,0
18844,  hoes find a way to hoe no matter what ,0
18845,  the man who captured muammar gaddafi was wearing a yankees cap ,0
18846,  how can anyone hate charlie sheen ,0
18847,  i dont have a key to my car that bitch foreign ,0
18848,  tommy voeckler keeps the yellow andy schleck does the break of the tour and contador is broken incredible day for ,0
18849,   dudes probably just think eating pussy is sucking on pussy lips  fse cut it out ,0
18850,   how black bitches drive when they fav song come on pt      httpstcodkqhxpgokp,0
18851,  before i betray them i slit my wrist ,0
18852,  top notch bitch hair down to her ass,0
18853,  im fuking every night up in my new house  cause bitch i worked to hard fa this new house  ,0
18854,  never invest money into a broke bitch ,0
18855,  im a cool ass nigga lbsits rare if a mf dont like menigga you either hating or mad cus yo bitch choosing ,0
18856,  i beat the pussy up up up up up,0
18857,  its  bihday i wish you many big booty hoes mane shit ima turn up for your bihday too,0
18858,  not a flagrant lebrons a bitch,0
18859,  we dont want no skinny bitches get out we want big booty bitches,0
18860,  johnny cash turned down the gambler guess you could say he didnt know when to ho    never mind gmk,0
18861,  obama killed the twinkie ,0
18862,  it is well known that  suppos cruelty to birds  this petition  h,0
18863,  obama is out on the golf course still looking for his balls charlie daniels,0
18864,  lol she blocked you little bitches these days  ,0
18865,  and if you aint a hoe get up out my trap house,0
18866,  even if you hate the yankees there is no way you cant like derek jeter he is one of the classiest and most respectful playe,0
18867,   if i post a picture of my woman all you hoes jumping off a bridge tonight lol ,0
18868,  smh what a hoe you just couldnt wait ,0
18869,  when a bitch twerking on you in the club and you peep the change in her pocket xqyjbkzanv,0
18870,   on the field  in our heas what if  star derek jeter starred in back to school  ,0
18871,  this dogs like go on tell em i ate your bitch ass homework they aint never gunna believe your dumb ass wln,0
18872,  lmao hoes now a days ,0
18873,  slow rap voice that bitch can suck my dick faster rapping voice that bitch can suck my dick,0
18874,  beo couldnt ko this dude who wanted to get kod trash upshers trash that fight was trash  ,0
18875,  hoooow bitch how ,0
18876,   bitch my dick is yo dinner,0
18877,  see   your pussy  personality gotta be trash if a nigga stopped talking to you after sex,0
18878,  lmao a hoes favorite season is cuffing season u aint know    summer hoes turning into winter wifeys ,0
18879,  in you tweeted that migos were trash care to explain  supreme cou confirmation hearing,0
18880,  drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding its mr bubbl,0
18881,  uhm bitch the fuck its wednesday and we are suppose to wear black u cant sit with us ,0
18882,  lexi swear she a bad bitch,0
18883,   lol shiiiiiit one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my ,0
18884,  lol i be eatin da shit outta sum pussy ill never be a serial pussy eater tho,0
18885,  i dont get why people bitch about an unfollow when you never talked to them,0
18886,  bitch do it look like i care  n  o  o  o   o          ,0
18887,  your ipad raised your kid to be a giant pussy good job,0
18888,  these hoes really would sit in your face and act like they puttin the world in the relationship been fuckin off the whole ,0
18889,  guns are fucking corny put down your assault rifles and knuckle up i wanna go hand to hand with all the nra pussy ass spoke ,0
18890,   not just cause of hoes go to jail cause of fucking up hoes bloody n making them call you head honcho,1
18891,  lmaooo friday after next  you like that yo sons a fag,1
18892,  momma said no pussy cats inside of my dog house,0
18893,    not a fob fan nor in the know but fuck you fatty is a poor argument for anything after ,0
18894,  never hu your girlfriend to make a hoe happy  ,0
18895,  stupid ignorant bitch  stopped by chickfila in the woodlands to suppo a great business  ,0
18896,  i gave my number to this bad ass bitch a few days agoshe said ill call you when i make it home im staing to think tha,0
18897,  if your sis is a bitch brother is a jerk leave em both alone and continue with your work  qtip,0
18898,  gameplan  eat the pussy  beat the pussy up  apologize to the pussy by eating it again because its so good,0
18899,  i want to take the time tonight to acknowledge all of the ex hoes,0
18900,  she used to be more fun as a hoe this new you is to positive,0
18901,  im mature enough to eat pussy when its time too eating ass is just disrespect,0
18902,  ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya,0
18903,  you know youre ugly when an ape was chosen as a man crush and youve never been ,0
18904,   this bitch come up and pull her titty out what do you do  the more the merrie,0
18905,   this nigga jerry room smell like bad pussy,0
18906,  salute to derek jetter best yankee ever,0
18907,  dont fucks with u hoe,0
18908,  when kanye said mayonnaise colored benz i push miracle whips iizydfbzcg,0
18909,    any favorites off yellow album  of it  ,0
18910,  i do know one thing tho bitches they come  go,0
18911,  niggas gon talk bitches gon hate,0
18912,  brendon urie must make other boys feel like trash,0
18913,  am i the only one tht see these hoes pattern they stop tweet for to weeks and come bac with the same love tweets bout ,0
18914,   ross got amber rose naked these hoes aint loyal wiz that aint amber rose tho,0
18915,  bell hooks is bored by nikki minaj  thinks pussy is old hat im bored by her old hat ass pop critiques,0
18916,  do i get to pick the actress who porays me on unsolved mysteries when the police find the remains of the bitch who ca,0
18917,  i just wanna pimp these hoe  ride rarris,0
18918,   jay i think once someone has alzheimers suffers from alcoholism and is mildly retarded people shouldnt mak,0
18919,  fucking bird,0
18920,  ah i can smell it its just about ready opens the oven up and pulls out a sshitty burnt up ritz cracker my perfect boys lu,0
